"BLACKPINK -- How You Like That M/V :-
1st day : 82,377,522( 86.3 million actual)
2nd day : 120,984,020(+38,606,498)
3rd day : 142,060,219(+21,076,199)
4th day : 160,364,538(+18,304,319)
5th day : 174,048,655(+13,684,117)
6th day : 187,014,024(+12,965,369)
7th day : 199,407,547(+12,393,523)
8th day : 211,878,872(+12,471,325)
9th day : 222,074,296(+10,195,424)
10th day : 231,167,779(+9,093,483)
11th day : 239,147,542(+7,979,763)
12th day : 246,643,534(+7,495,992)
13th day : 253,410,732(+6,767,198)
14th day : 260,043,533(+6,632,801)
15th day : 266,584,022(+6,540,489)
16th day : 272,924,757(+6,360,735)
17th day : 278,580,459(+5,655,702)
18th day : 284,164,244(+5,583,785)
19th day : 289,679,500(+5,515,256)
20th day : 294,692,906(+5,013,406)
21st day : 299,983,798(+5,290,892)
22nd day : 306,117,499(+6,133,701)
23rd day : 311,403,460(+5,285,961)
24th day : 316,214,407(+4,810,947)
25th day : 320,764,886(+4,550,479)
26th day : 325,559,217(+4,794,331)
27th day : 330,365,461(+4,806,130)
28th day : 335,225,664(+4,860,203)
29th day : 340,096,276(+4,870,612)
30th day : 345,017,484(+4,921,208)
31st day : 349,580,346(+4,562,862)
32nd day : 354,104,121(+4,523,775)
33rd day : 358,626,076(+4,521,955)
34th day : 363,072,827(+4,446,751)
35th day : 367,376,721(+4,303,894)
36th day : 371,621,634(+4,244,913)
37th day : 375,972,724(+4,351,090)
38th day : 379,825,295(+3,852,571)
39th day : 383,604,782(+3,779,487)
40th day : 387,365,362(+3,760,580)
41st day : 391,128,999(+3,763,637)
42nd day : 394,814,543(+3,685,544)
43rd day : 399,054,136(+4,239,593)
44th day : 403,315,779(+4,261,643)
45th day : 407,003,317(+3,687,538)
46th day : 410,547,415(+3,544,098)
47th day : 414,188,714(+3,641,299)
48th day : 417,792,465(+3,603,751)
49th day : 421,396,206(+3,603,741)
50th day : 425,042,181(+3,645,975)
51st day : 428,598,312(+3,556,131)
52nd day : 431,807,481(+3,209,169)
53rd day : 435,068,052(+3,260,571)
54th day : 438,318,515(+3,250,463)
55th day : 441,550,442(+3,231,927)
56th day : 444,775,033(+3,224,591)
57th day : 448,663,368(+3,888,335)
58th day : 452,385,947(+3,722,579)
59th day : 455,578,531(+3,192,584)
60th day : 458,643,082(+3,064,551)
61st day : 461,619,805(+2,976,723)
62nd day : 464,587,631(+2,967,826)
63rd day : 468,088,361(+3,500,730)
64th day : 472,482,236(+4,393,875)
65th day : 476,059,133(+3,576,897)
66th day : 479,214,704(+3,155,571)
67th day : 482,185,864(+2,971,160)
68th day : 485,120,857(+2,934,993)
69th day : 487,941,188(+2,820,331)
70th day : 490,676,630(+2,735,442)
71st day : 493,485,531(+2,808,901)
72nd day : 496,312,324(+2,826,793)
73rd day : 498,807,264(+2,494,940)
74th day : 501,516,593(+2,709,329)
75th day : 503,943,517(+2,436,924)
76th day : 506,393,410(+2,449,893)
77th day : 508,750,610(+2,357,200)
78th day : 511,126,133(+2,375,523)
79th day : 513,756,264(+2,630,131)
80th day : 516,188,724(+2,432,460)
81st day : 518,746,063(+2,557,339)
82nd day : 521,122,353(+2,376,290)
83rd day : 523,428,906(+2,306,553)
84th day : 525,887,813(+2,458,907)
85th day : 528,453,991(+2,566,178)
86th day : 531,044,576(+2,590,585)
87th day : 533,395,100(+2,350,524)
88th day : 535,679,939(+2,284,829)
89th day : 537,918,059(+2,238,120)
90th day : 540,207,017(+2,288,958)
91st day : 542,623,987(+2,416,970)
92nd day : 545,258,141(+2,634,154)
93rd day : 547,902,129(+2,643,988)
94th day : 550,137,213(+2,235,084)
95th day : 552,258,698(+2,121,485)
96th day : 554,381,805(+2,123,107)
97th day : 556,546,095(+2,164,290)
98th day : 558,955,563(+2,409,468)
99th day : 561,862,893(+2,907,330)
100th day : 564,711,618(+2,848,725)
101st day : 567,283,817(+2,572,199)
102nd day : 569,649,174(+2,365,357)
103rd day : 571,949,002(+2,299,828)
104th day : 574,051,470(+2,102,468)
105th day : 576,138,138(+2,086,668)
106th day : 578,264,716(+2,130,578)
107th day : 580,394,961(+2,130,245)
108th day : 582,293,708(+1,898,747)
109th day : 584,133,024(+1,839,316)
110th day: 585,847,041(+1,714,017)
111st day : 587,682,481(+1,835,440)
112nd day : 589,611,364(+1,928,883)
113rd day : 591,759,107(+2,147,743)
114th day : 593,904,706(+2,145,599)
115th day : 595,790,872(+1,886,166)
116th day : 597,680,446(+1,889,574)
117th day : 599,579,080(+1,898,634)
118th day : 601,566,424(+1,987,344)
119th day : 603,567,599(+2,001,175)
120th day : 605,540,166(+1,972,567)
121st day : 607,592,036(+2,051,870)
122nd day : 609,416,878(+1,824,842)
123rd day : 611,229,974(+1,813,096)
124th day : 613,002,737(+1,772,763)
125th day : 614,733,775(+1,731,038)
126th day : 616,517,688(+1,783,913)
127th day : 618,368,067(+1,850,379)
128th day : 620,134,833(+1,766,766)
129th day : 621,724,478(+1,589,645)
130th day : 623,378,780(+1,654,302)
131st day : 625,068,724(+1,689,944)
132nd day : 626,744,628(+1,675,904)
133rd day : 628,466,581(+1,721,953)
134th day : 630,257,309(+1,790,728)
135th day : 632,067,684(+1,810,375)
136th day : 633,711,624(+1,643,940)
137th day : 635,308,644(+1,597,020)
138th day : 636,925,150(+1,616,506)
139th day : 638,414,252(+1,489,102)
140th day : 639,974,622(+1,560,370)
141st day : 641,677,612(+1,702,990)
142nd day : 643,359,482(+1,681,870)
143rd day : 644,908,369(+1,548,887)
144th day : 646,480,030(+1,571,661)
145th day : 648,137,976(+1,657,946)
146th day : 649,893,083(+1,755,107)
147th day : 651,828,978(+1,935,895)
148th day : 653,882,289(+2,053,311)
149th day : 655,827,701(+1,945,412)
150th day : 657,557,284(+1,729,583)
151st day : 659,246,633(+1,689,349)
152nd day : 660,946,735(+1,700,102)
153rd day : 662,640,138(+1,693,403)
154th day : 664,308,967(+1,668,829)
155th day : 665,985,724(+1,676,757)
156th day : 667,735,729(+1,750,005)
157th day : 669,332,485(+1,596,756)
158th day : 670,919,091(+1,586,606)
159th day : 672,568,341(+1,649,250)
160th day : 674,149,738(+1,581,397)
161st day : 675,748,641(+1,598,903)
162nd day : 677,418,654(+1,670,013)
163rd day : 679,078,605(+1,659,951)
164th day : 680,580,526(+1,501,921)
165th day : 682,029,696(+1,449,170)
166th day : 683,462,369(+1,432,373)
167th day : 684,914,671(+1,452,302)
168th day : 686,348,014(+1,433,343)
169th day : 687,871,389(+1,523,375)
170th day : 689,506,505(+1,634,116)
171st day : 691,063,293(+1,556,788)
172nd day : 692,832,972(+1,769,679)
173rd day : 695,219,799(+2,386,827)
174th day : 697,037,419(+1,817,620)
175th day : 698,706,216(+1,668,797)
176th day : 700,481,234(+1,775,018)
177th day : 702,054,058(+1,572,824)
178th day : 703,437,850(+1,383,792)
179th day : 704,774,767(+1,336,917)
180th day : 706,112,512(+1,337,745)
181st day : 707,483,986(+1,371,474)
182nd day : 708,926,630(+1,442,644)
183rd day : 710,212,004(+1,285,374)
184th day : 711,539,432(+1,327,428)
185th day : 712,831,561(+1,292,129)
186th day : 714,148,933(+1,317,372)
187th day : 715,496,407(+1,347,474)
188th day : 716,905,409(+1,409,002)
189th day : 718,512,072(+1,606,663)
190th day : 719,826,089(+1,314,017)
191st day : 721,133,388(+1,307,299)
192nd day : 722,361,288(+1,227,900)
193rd day : 723,622,436(+1,261,148)
194th day : 724,922,026(+1,299,590)
195th day : 726,209,122(+1,287,096)
196th day : 727,482,396(+1,273,274)
197th day : 728,809,169(+1,326,773)
198th day : 730,171,285(+1,362,116)
199th day : 731,431,493(+1,260,208)
200th day : 732,688,488(+1,256,995)
201st day : 733,943,666(+1,255,178)
202nd day : 735,203,588(+1,259,922)
203rd day : 736,450,131(+1,246,543)
204th day : 737,745,785(+1,295,654)
205th day : 739,045,734(+1,299,949)
206th day : 740,250,767(+1,205,033)
207th day : 741,441,748(+1,190,981)
208th day : 742,700,132(+1,258,384)
209th day : 743,895,529(+1,195,397)
210th day : 745,131,452(+1,235,923)
211st day : 746,365,704(+1,234,252)
212nd day : 747,617,904(+1,252,200)
213rd day : 748,764,993(+1,147,089)
214th day : 749,939,971(+1,174,978)
215th day : 751,189,409(+1,249,438)
216th day : 752,379,763(+1,190,354)
217th day : 753,542,559(+1,162,796)
218th day : 754,692,813(+1,150,254)
219th day : 755,871,819(+1,179,006)
220th day : 756,929,407(+1,057,588)
221st day : 757,953,463(+1,024,056)
222nd day : 758,988,159(+1,034,696)
223rd day : 760,020,839(+1,032,680)
224th day : 761,106,992(+1,086,153)
225th day : 762,198,967(+1,091,975)
226th day : 763,341,976(+1,143,009)
227th day : 764,357,232(+1,015,256)
228th day : 765,424,447(+1,067,215)
229th day : 766,514,685(+1,090,238)
230th day : 767,656,750(+1,142,065)
231st day : 768,814,501(+1,157,751)
232nd day : 769,937,263(+1,122,762)
233rd day : 771,059,797(+1,122,534)
234rd day : 772,068,673(+1,008,876) 
235th day : 773,070,065(+1,001,392) 
236th day : 774,042,254(+972,189)
237th day : 775,016,484(+974, 230) 
238th day : 776,044,151(+1,027,667) 
239th day : 777,123,517(+1,079,366) 
240th day : 778,218,335(+1,094,818) 
241st day : 779,200,234(+981,899) 
242nd day : 780,220,189(+1,019,955)
243rd day : 781,265,588(+1,045,399) 
244th day : 782,323,615(+1,058,027) 
245th day : 783,416,528(+1,092,913) 
246th day : 784,558,772(+1,142,244) 
247th day : 785,707,781(+1,149,009) 
248th day : 786,754,736(+1,046,955) 
249th day : 787,760,918(+1,006,182) 
250th day : 788,782,438(+1,021,520) 
251st day : 789,803,301(+1,020,863) 
252nd day : 790,885,207(+1,081,906) 
253rd day : 792,023,160(+1,137,953) 
254th day : 793,172,296(+1,049,136) 
255th day : 794,206,875(+1,034,579) 
256th day : 795,214,163(+1,007,288) 
257th day : 796,257,273(+1,043,110) 
258th day : 797,312,975(+1,055,702) 
259th day : 798,422,551(+1,109,576) 
260th day : 799,769,997(+1,347,448) 
261st day : 801,055,067(+1,285,070) 
262nd day : 802,127,502(+1,072,435) 
263rd day : 803,170,745(+1,043,243) 
264th day : 804,107,922(+937,177) 
265th day : 805,232,027(+1,124,105) 
266th day : 806,256,269(+1,024,242) 
267th day : 807,345,029(+1,088,760) 
268th day : 808,407,707(+1,062,678) 
269th day : 809,343,460(+935,753) 
270th day : 810,321,777(+978,317)
271st day : 811,303,775(+981,998) 
272nd day : 812,260,412(+956,637) 
273rd day : 813,306,083(+1,045,671)
274th day : 814,340,513(+1,033,430)
275th day : 815,337,268(+996,755) 
276th day : 816,249,838(+912,570)
277th day : 817,144,137(+894,299)
278th day : 818,045,180(+901,043)","3.8만"
"Presente","10"
"Aquí","7"
"BLINKSSS ATTENTION📌📌

DOWNLOAD MUBEAT APP NOW AND TWITTER AND FOLLOW BLINK VOTING CREW. IN MUBEAT APP MAKE SURE YOU LOG IN OR SIGN IN AND ON NOV 23 @BLINK VOTING CREW WILL TEACH US OR HELP US HOW TO COLLECT TICKETS AND THOSE TICKETS THAT WE NEED TO COLLECT. WE WILL  ALL VOTE  BP FOR GAON AWARD. KEEP THE FIRE BURNING BLINKS. WE MUST DO IT FOR OUR PINKS PERIODT........ 

STR3AM HYLT NOT THE DANCE PRATICE AND VOTE IN MAMA EVERYDAY USE DIFF.  ACCOUNTS THEN VOTE ALSO IN IDOL CHAMP.
REAL BLINKS WILL NOT IGNORE THIS!!!!!!!!!!!!!!!
GOOD NEWS: I THINK LISA WINS CHARITY AWARD IN CHOAEADOL, SEE IF WERE HELPING TOGETHER WE CAN DO IT.

SPAM THIS OR COPY THISS

REMEMBER: WE NEED YOU 
KEEP THE FIRE BURNING BLINKSSSS!!!!!!........","50"
"🚨I'M CALLING BLINKS AROUND THE WORLDSTREAM HOW YOU LIKE THAT PLSSS 🚨","33"
" @blink army  yes tomorrow masive str34m","12"
"stay str3m","7"
"True 😍","5"
" @DEATH PRO  just ignore them dude","3"
" @DEATH PRO  it's okay, there is always next time. I'm dissapointed too","3"
"Like Jennie said:
Its just the beginning.
😂","2"
" @Fazlul Haque  just copy & paste the link of this video","1"
"Blink VOTE Mama , STREAM hylt m/v . VOTE MAMA , STREAM HYLT. VOTE MAMA , STREAM HYLT","2"
"Factos","7"
"I didn't understand the whole thing you said, only some. And that's a fact!💅🏻","11"
"Esooo","11"
"Muy cierto","12"
"Así es","12"
"Yo igual","9"
" @slvt  he/she say black pink lost in grammy nominese 
Me:So let's stream black pink hylt and vote in mama.mwave.vote2020 in all categories and vote everyday","9"
"En efecto","6"
"Amén","5"
"Esoo","6"
"Sii!","5"
"Siii!!","4"
"Siii.  Yo","2"
"presentee","3"
"BLACKPINK is my inspiration!! My mom said that if I got 5k LIKES on my new song!! She definitely buy me a professional mic!! Begging you GUYS!! Please...I LOVE YOU! I'M NOT LYING! PLS!","2"
"presente :D","1"
"re si","2"
" @Late Back  :/","1"
"Presente","3"
" @KPOPER FOREVER  Siiii, siamos aciendo str34m' nos falta poco!!!","3"
"confirmooooo","6"
" @blackpinktuspatronas  yeah let's go Blinks","5"
"Como hago stream!! Yo no se!!","3"
"Si","1"
"Censura la palabra Str34m","2"
"A darle ❤️","2"
" @Luis Villa  buscas el video manualmente y lo ves completo sin adelantar o pausar en una calidad igual o mayor a 480 p,la calidad se cambia en la tuerquita que aparece ahi,despues buscas otros dos videos de ellas o de lo que quieras para intercalar pero igual los buscas tu mismo en el buscador y pues dicen que no exceder cierta cantidad por hora para que youtube no se ponga raro y eso seria básicamente ademas claro de comentar pero sin emojis ni nada de es ah y ademas tratar de no saltar el anuncio si es corto y si es largo ver cierta parte y luego saltarlo","3"
"@UCwdkz0Kvdd7YHXDqmS5NCvQ otra cosa que olvide que el volumen sea superior al 50% y que tengas la cuenta de youtube abierta y si lo vas a ver en varios dispositivos a la vez que sea con cuentas distintas y si le vas a dar like que sea despues de unos segundos de la cancion igual en youtube hay varios videos explicando pero creo que eso es todo","2"
"Jennie is secretly fluent in english and we all know 💗💗💗💗💗💗💗💗🖤🖤🖤🖤🖤🖤🖤🖤🖤","0"
"oigan les ayudo :D??? soy amy y blink tmbn :DD","1"
"KAKAKAKA VDD","1"
"Vamoss","1"
"Mas temos que nos esforçar nas votações também, não se esqueçam!","2"
" @Nairê Soares  ss","2"
"Ate qui em fim um brasileiro..","0"
" @Nairê Soares  sim","2"
" @everton matias†★★  kkk","1"
"Maior GG né amores kkkkk e os Blinks fazem parte dessas conquistas","2"
"VDD TA NA MINHA TV E NO MEU 2 CELULAR","0"
"Stream harder","14"
"Yes keep voting and str3aming","13"
"I have a question, we have to vote everyday? As i voted today and it said that you ""Today's"" vote have been recorded? Please clear it for me","7"
" @Yashika Joshi  yes we have to vote everyday..... Since you voted today, your today's vote have been recorded and you can't vote with that account twice, you can vote again tomorrow..... The votes refresh everyday at 12 am KST
Most probably you're Indian, so it's 8:30 pm IST :)","7"
" @Yashika Joshi  Yes u can vote only once with one account...however u can make multiple accounts to vote multiple times in one day...just see last time when u voted and make sure u vote again the next day...it would be really good if u make multiple accounts pleaseeee","9"
"And hope y'all are finalizing your votes..... click on ""Voting complete"" then click on ""Agree and finalize"" then insert whatever figures are given.
Few days ago I saw someone on twitter telling that they forget to finalize their votes!","5"
" @Pretty Narjinary  yess finalising vote is important...u will get a code that u have to fill","6"
" @Pretty Narjinary  and also if i've voted from my device today, i can also vote from another device and another id today itself right. Like i don't have to wait for next day if i do it from different device and also a diff id","4"
" @Yashika Joshi  yes you can vote today again with different accounts","3"
"Stream harder than before","2"
"Link here if anyone wants
https://mama.mwave.me/en/vote","20"
"AND STR3AM HYLT!!","73"
"Str*am more","46"
" @bj  yes","13"
"Wwfa?","5"
"BLINKs, Wanna give BLACKPINK the best Christmas gift ever?? Well we can give them their FIRST EVER DAESANG by VOTING on MAMA. Here's the link: https://mama.mwave.me/en/main Pls make many google accounts for more votes. ONE ACCOUNT = ONE VOTE. GO BLINKs!!!! 
Let's give them best Christmas gift!","22"
"+WORLDWIDE FANS CHOICE","20"
"Dulin Wataraka but y","3"
"Ok","5"
"Blackpink won three of these!!! Good job blinks.. now don't forget to str3m hylt!! Fighting blinks! <33","29"
" @Anna 05  i smell TOXICITY","7"
" @Anna 05  A lot of groundbreaking records and impacts you could never do in your hateful and simple minded life.","3"
" @Anna 05  toxic","2"
" @Anna 05  are u jealous why u hate blackpink","1"
" @Anna 05  spotted:  a hater of bp's success and a toxic one omg :O..
he/she also commented on bp's The Album a hashtag blackpink disband wth HAHAHAHA","1"
" @Anna 05  how about you go back to your favs mv and fandom you aren’t welcomed her your the type of person that will make 100 accounts just to dislike someone’s mv please go somewhere else and don’t respond with something childish I hope you have a wonderful day xoxox","2"
"when i read the first line i got mad then i read the second line and i was like oops","1"
"I was about to throw hands an then I read the second line","1"
"EPA EPA EPA blackpink in your área","1"
" @Anna 05  Thanks for watching and streaming their videos though. I guess your not as useless as you seem.","0"
"BLINKSSS ATTENTION📌📌

DOWNLOAD MUBEAT APP NOW AND TWITTER AND FOLLOW BLINK VOTING CREW. IN MUBEAT APP MAKE SURE YOU LOG IN OR SIGN IN AND ON NOV 23 @BLINK VOTING CREW WILL TEACH US OR HELP US HOW TO COLLECT TICKETS AND THOSE TICKETS THAT WE NEED TO COLLECT. WE WILL  ALL VOTE  BP FOR GAON AWARD. KEEP THE FIRE BURNING BLINKS. WE MUST DO IT FOR OUR PINKS PERIODT........ 

STR3AM HYLT NOT THE DANCE PRATICE AND VOTE IN MAMA EVERYDAY USE DIFF.  ACCOUNTS THEN VOTE ALSO IN IDOL CHAMP.
REAL BLINKS WILL NOT IGNORE THIS!!!!!!!!!!!!!!!
GOOD NEWS: I THINK LISA WINS CHARITY AWARD IN CHOAEADOL, SEE IF WERE HELPING TOGETHER WE CAN DO IT.

SPAM THIS OR COPY THISS

REMEMBER: WE NEED YOU 
KEEP THE FIRE BURNING BLINKSSSS!!!!!!........","11"
"Please no Hashtags, it'll freeze the views, and we don't want that right? Thanks","6"
"Yes","2"
"Str3am pliz","2"
"Blinks,get all the gadgets in ur home and watch how u like that from them all at the same time so we can save time be fast to reach more. After watching once,see 2-3 trailers and then again watch the mv.plzzz blinks PLZZ...

We can do it ..........","4"
"Stream again guys","2"
"Keep STREAMING BLINKS","1"
"STR33AM BLIBKS","1"
"Y","0"
"Let's go","1"
"Goals:
Pretty savage (165.1M) - 250k more for the most viewed comeback stage.
Mma 2018 (9.9M) - 90k more for the most viewed comeback stage.","14"
"Lleguemos al billon.","2"
"So true","0"
"Hahaha, so true, I said ""hahaha"" but I'm literally crying cause I was expecting that, and I was expecting Jennie to rap too, I'm just so sad","7"
"ME TOOO 😭😭😭","0"
"Same🥺❤","0"
"Dude samee :((","0"
"Meee","0"
"Same","0"
"YG: no","0"
"Jennie didn't raaaap :<","0"
"Me too","0"
"We already knew we are perfect example of how ordinary we are.","8"
"Ikr","2"
"And why would I ever stop?","3"
"😂","1"
"□□□□","1"
" @Ini Itu  how?","0"
"Oooo yakıyorsunuz","0"
"Lisa","0"
"When I read comments :)","2"
"STR3AM BLINKUS","0"
"And Stream","15"
"𝗒𝖾𝖺𝗁","7"
"Link pls","5"
" @Ida Julyanti  If u have a twt just search BLACKPINK VOTING TEAM u can find it there","5"
"On mama","4"
"https://youtu.be/7qdX7Gv9m_4","0"
"https://youtu.be/hgNRvnKOk1w 💓🖤","1"
"BLINKS PLEASE STREAM HYLT MV HARDER AND PLEASE VOTE FOR OUR GIRLS ON MWAVE MAMA 2020 EVERYDAY...FIGHTING BLINKS!","3"
" @PRAY FOR UGANDA  cool","1"
" @Ida Julyanti  https://mama.mwave.me/en/vote","0"
"Exactly!! Haysst","2"
"Yes...up","2"
"Hylt mv is in the restricted mode so if anyone who has this mode on wouldn't get this video.","3"
"Oghkey","8"
"Don't spell stre@m or things like that correct it freezes the vi3ws","22"
"Blinks VOTE for BLACKPINK in the MAMA 2020
https://mama.mwave.me/en/vote
 please KEEP STR3AMING and VOTE EVERY DAY don't be lazy","9"
"Ok","2"
"don't spell str@am and vi@ws correctly because it freezes the vi@ws","7"
"Yeeeees","2"
"What if ICE CREAM was a cute song?
https://youtu.be/du8Vw5FGXxw","2"
"the views are so slow : (","2"
" @Cecille Aramay  don't write vi@ws and str@am correctly as it freezes the vi@ws","4"
"Stream","3"
"Literal solo veo a Blinks latinos e hispanos en los comentarios. DEMOSTREMOS NUESTRO PODER♡♡","117"
"expectation: jisoo saying “blackpink in your area”
reality: lisa saying it","605"
"Even though I'm not a fan of BlackPink, the rhythm of the song and the performance of those 4 girls really impressed me. Wonderful comeback right there, BlackPink.","355"
"Jennie
Jisoo 
Lisa
Rose
BLACKPINK in your area","114"
"THEY FINALLY CHANGED THE MEMBERS' SINGING SEQUENCE","797"
"no one:

literally no one:

jennie and lisa: look at you now look at me 🤩🤩","466"
"Jennie: Queen
Jisoo: Queen
Rose: Queen
Lisa: Queen
Black pink: Queens forever","230"
"Still streaming??? 

BLACKPINK deserve SOTY
👇","4천"
"Guys we need Black pink to attend mama awards but just wishing doesn't make them to attend mama awards,pls vote for our queen's they deserved it..!if you already voted then thank you and pls vote again from various devices which are in available,if you still not voted then pls I request you all to vote,if you voted keep 
Voted black pink✓ in comments section,then we can know how many of you are voted I don't need likes I need response, spread this","112"
"Blonks: ""Jennie is LaZy!""
Jennie: ""Look at you and look at me!""","225"
"LISA: Look at you, now look at me
ME: Can't get my eyes of off you","5.5천"
"no one:

literally no one:

people having so many likes in seconds","831"
"""Lisa: FIRE""
""Jennie: FIERCE""
""Rose: FAB""
""Jisoo: FANCY""","118"
"We are powerful blinks","118"
"That “Look up in the sky it’s a bird it’s a plane” hits a little different","225"
"""Look at you now look at me""



Bish i know i look like a potato","1.3만"
"WAITED FOR A F*CKING YEAR AND I STILL WASN’T READY TO BE HIT THIS HARD","457"
"KIM JISOO
KIM JENNIE
PARK CHAEYOUNG
LALISA MANOBAN
BLACKPINK IN YOUR AREA","120"
"Ahw I thought you Jisoo is supposed toto do the “Blackpink in your area""","235"
"“Look at you, look at me”

TAKE THAT HATERS!","115"
"SI ♡(> ਊ <)♡","5"
"Si :D","2"
"Si ♡","2"
"Simmm amo demais","1"
"Ikr Cries badly","3"
"Sad Jisoo:(","5"
"Same😔","1"
"Т.Т","1"
"At least she said 'How you like that'","9"
"BLACKPINK ' How You Like That '
Wowww.. is the best black pink...song... how you like that
always success BLACKPINK 
the song is very good... BLACKPINK
Good Job all.
https://youtu.be/0MUMpAPjgqU","2"
"Yeah","0"
"...","0"
"we appreciate you so much angel","4"
"thank u!!","4"
"Thanks♡♡♡","4"
"Why don't fans appreciate this comeback but other people do?","4"
" @fsmilka  we do
What are you talking about?","1"
"I love Blackpink but I have to say I was a bit disappointed. However I hope this song will grow on me","1"
"https://youtu.be/xvSLUOjZm6g 
HOW YOU LIKE THAT LIVE PERFORMANCE (Inkigayo)","0"
"BLACKPINK ' How You Like That '
Wowww.. is the best black pink...song... how you like that
always success BLACKPINK 
the song is very good... BLACKPINK
Good Job all.
https://youtu.be/0MUMpAPjgqU","1"
"STREAM HYLT!!","2"
"# Stream HYLT","2"
"Stream or else Dynamite wil surpass us","2"
" @Fionna Trivero   YES THATS TRUE, I WANT TO SEE BLACKPINK WIN AND COME TO AWRD","1"
"Stream harder Blinks
Blackpink in your area - Pretty Savage
https://youtu.be/RjE3FW_G6gE 
Support for our QUEENS ♥️🙏","1"
" @Fionna Trivero  CENSOR THE WORD Str3@M","0"
" @IAm Bĺìñķ   CENSOR THE WORD Str3@M","1"
" @Giezka   CENSOR THE WORD Str3@M","0"
" @Kim Jisoo the most beautiful human inside out   CENSOR THE WORD Str3@M","0"
" @Zsandy Rubygeene Tolentino   oke noted","0"
"And it sounds like Jisoo has more lines I’m literally shook","56"
"YASSSSSS","6"
"The sequence was kinda similar to Playing With Fire and Don't Know What To Do.","17"
"https://www.youtube.com/watch?v=ku9qsv3jODg&t=3s","1"
"Really","0"
"00","0"
" @Chance Pallorina  0⁰lĺl","0"
" @Gian Luca  cfwfugvi","0"
".","1"
" @Chance Pallorina  as if your last too","1"
"Yeah","3"
"💜💜💜💜💜💜","2"
"Bruh did you see the stay gold mv release I had to skip that because of this😭😭😭","3"
"Okay so you got  385 likes in 2 minutes.... Wtf
Edit:nvm now 469","1"
"..","0"
" @Jojo Jojo  ...","0"
" @Kaity Boo  ...","0"
"...","0"
"...","0"
"And queen are kings","2"
"JISOO","3"
"JENNIE","4"
"Yeah but they copied BTS. Blackpink is copycat queen 👑","2"
"JISOO","1"
"JISOO","1"
"JENNIE","1"
" @🐯jennie  Lisa, Rosé","1"
"Jisooo","1"
" @ياحسين  and Lisa, Rosé and jennie","2"
"Plz vote for Blackpink on Mama 2020","98"
" @Fatima Safi  let's make many acc to vote🤝","57"
"Yeees,","32"
"Been streaming like 6hrs straight. This is my 3rd night, streaming and voting is literally draining me but it's blackpink so i don't care if i'm tired HAHA","98"
"Yes","14"
" @krispyy  yes thank u coblink or army","20"
" @krispyy  love you 😘😘😘💖","11"
"Yep.","6"
" @My gof is Park chaeyoung  iloveyoutoo! Let's keep str3aming! Hwaitiiiiiiing!","15"
"Use the word stre3m pls","9"
" @Rosa Matte  wow good","1"
"blonks😍😍🙈","2"
"best comment ever","3"
"ꕥ chaella ꕥ  no emoji","0"
"elyan wang Why?","0"
" @caca  It freezes the vi3w$","1"
"· l a n o · Ohhh","0"
"And Jennie part.","54"
"....same..","25"
"Me too love lisa","40"
"I- same","13"
"Huh...............","1"
"https://youtu.be/URvBNbdZvY4","1"
"This music is copied from bts cyper pt. 4","1"
"Shes talented","4"
" @Ritu Ale  imo mama","9"
"Lisa ❤","13"
"So true omg I wanna see the views to","8"
"Lol...u too","3"
"I got 73 in a few minutes","4"
"Why the views still 557k?","6"
"You too","2"
"Just like you rn","2"
"That's what I scare in every time a new m/v release","0"
"u","1"
"Youtube is breaking","1"
"Like yours","1"
"😍😍😍😍😍😍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩you are big fen me","0"
"Jisoo 4 not 👿👿","1"
"Unoriginal but go off.","0"
"https://youtu.be/L00j6hHgpak","0"
"That really is the best part, lol","6"
"L0ve","1"
"yass","2"
"It’s already iconic","5"
"They Like superMan jajaja they come to save us! Jajaja","0"
"it's the only part where the lyrics make no sense but it's my fav part.. is that wrong HAHA","1"
"Its makes a lil sense coz it can also be like, "" look up in the sky it's a B-ird, it's a P-lane."" So the B and P stand for BlackPink","1"
"https://www.youtube.com/watch?v=ku9qsv3jODg","1"
"stream how you like that 700M","0"
" @jessica  it actually means that they're now at a higher place where those haters can't see them anymore, cuz the lyrics"" look up in the sky, its a bird its a plane"" means bp is now shinning so bright and they are at a higher level that when the haters look at them, they don't even know its a bird or it a plane","0"
"Hehehehe","169"
"LMAOOO","129"
"Hahaha lmao","70"
"lmaoooooo","44"
"Felt this on a spiritual level","121"
"lmao me to","30"
"LMAO","28"
"Hahah so funny","34"
"Auchh.. It hurt","29"
"Gurneer Kaur lol I can't compare myself with lisa's beauty","56"
"SAMMEE","0"
"So do you like the song","0"
"Idk abt this one lmao","0"
"Samaira Shaikh yh I meant I like the song sorry if u found it offensive 😅","0"
"I don't why but Iam laught reading your comment babe..","1"
"FARK PRECISELY T^T","0"
"Wish Maker  honestly had mixed feelings bout the chorus, but after 2 more listens I ended loving it.","0"
"ambar mifta  sorry if my comment was too exaggerating for u, I just liked the song soooooooooo yh 😅","0"
"YE","0"
"Người việt à","0"
" @Ngọc Hân  yup 😄","0"
"goooo","0"
"Sadly","2"
"But at least, she says ""how you like that"". No problem guys, let's hope for other upcoming songs she will say it","7"
"Me too 🥺","1"
"So saddd ughh","1"
"Me too","1"
"She is the only one who hasn't said one of her group's iconic line","1"
"Yashhh!!!","0"
